export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/chart/chart_13 /tmp/chart_13_Ranking;cd /tmp/chart_13_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Chart/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/chart_13_Ranking;cp -r /home/tdurieux/nopol/z3-x64-debian-7.7/bin/ lib/z3;time java -cp /home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path lib/z3/z3 --complianceLevel 4 --source source/ --classpath build/:build-tests/:lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:lib/servlet.jar:/home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/chart_13_Ranking;

/************************/
Executed tests:   3597
Successful tests: 3595
Failed tests:     2

org.jfree.chart.block.junit.BorderArrangementTests#testSizingWithWidthConstraint
java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-2.3000000000000007).
	at org.jfree.data.Range.<init>(Range.java:87)
	at org.jfree.chart.block.BorderArrangement.arrangeFF(BorderArrangement.java:493)
	at org.jfree.chart.block.BorderArrangement.arrange(BorderArrangement.java:152)
	at org.jfree.chart.block.BorderArrangement.arrangeFN(BorderArrangement.java:346)
	at org.jfree.chart.block.BorderArrangement.arrange(BorderArrangement.java:149)
	at org.jfree.chart.block.BlockContainer.arrange(BlockContainer.java:182)
	at org.jfree.chart.block.junit.BorderArrangementTests.testSizingWithWidthConstraint(BorderArrangementTests.java:560)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.jfree.chart.block.junit.BorderArrangementTests#testSizingWithWidthConstraint
java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-2.3000000000000007).
	at org.jfree.data.Range.<init>(Range.java:87)
	at org.jfree.chart.block.BorderArrangement.arrangeFF(BorderArrangement.java:493)
	at org.jfree.chart.block.BorderArrangement.arrange(BorderArrangement.java:152)
	at org.jfree.chart.block.BorderArrangement.arrangeFN(BorderArrangement.java:346)
	at org.jfree.chart.block.BorderArrangement.arrange(BorderArrangement.java:149)
	at org.jfree.chart.block.BlockContainer.arrange(BlockContainer.java:182)
	at org.jfree.chart.block.junit.BorderArrangementTests.testSizingWithWidthConstraint(BorderArrangementTests.java:560)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.jfree.chart.block.BorderArrangement:147 -> 1.0 (ep: 0, ef: 2, np: 3595, nf: 0)
org.jfree.chart.block.AbstractBlock:475 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:476 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:477 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:478 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:489 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:490 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:491 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:492 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.AbstractBlock:493 -> 0.12216944435630522 (ep: 132, ef: 2, np: 3463, nf: 0)
org.jfree.chart.block.BlockBorder:145 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:396 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:397 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:400 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:426 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:427 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:430 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:456 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:457 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:460 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:486 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:487 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.chart.util.RectangleInsets:490 -> 0.12126781251816648 (ep: 134, ef: 2, np: 3461, nf: 0)
org.jfree.data.Range:99 -> 0.06819943394704735 (ep: 428, ef: 2, np: 3167, nf: 0)
org.jfree.data.Range:108 -> 0.06819943394704735 (ep: 428, ef: 2, np: 3167, nf: 0)



Node: griffon-63.nancy.grid5000.fr


Date: Mon May 11 08:03:42 CEST 2015


