export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/lang/lang_60 /tmp/lang_60_Ranking;cd /tmp/lang_60_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Lang/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/lang_60_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 3 --source src/java/ --classpath target/classes/:target/tests/:lib/asm.jar:lib/cglib.jar:lib/commons-io.jar:lib/easymock.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/lang_60_Ranking;

/************************/
Executed tests:   1684
Successful tests: 1682
Failed tests:     2

org.apache.commons.lang.text.StrBuilderTest#testLang295
junit.framework.AssertionFailedError: The contains(char) method is looking beyond the end of the string
	at junit.framework.Assert.fail(Assert.java:57)
	at junit.framework.Assert.assertTrue(Assert.java:22)
	at junit.framework.Assert.assertFalse(Assert.java:39)
	at junit.framework.TestCase.assertFalse(TestCase.java:210)
	at org.apache.commons.lang.text.StrBuilderTest.testLang295(StrBuilderTest.java:1748)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.apache.commons.lang.math.RandomUtilsTest#testNextBoolean
junit.framework.AssertionFailedError: chi-square test -- will fail about 1 in 1000 times
	at junit.framework.Assert.fail(Assert.java:57)
	at junit.framework.Assert.assertTrue(Assert.java:22)
	at junit.framework.TestCase.assertTrue(TestCase.java:192)
	at org.apache.commons.lang.math.RandomUtilsTest.tstNextBoolean(RandomUtilsTest.java:191)
	at org.apache.commons.lang.math.RandomUtilsTest.testNextBoolean(RandomUtilsTest.java:156)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.lang.math.RandomUtils:120 -> 0.7071067811865475 (ep: 0, ef: 1, np: 1682, nf: 1)
org.apache.commons.lang.builder.EqualsBuilder:439 -> 0.0 (ep: 11, ef: 0, np: 1671, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:442 -> 0.0 (ep: 11, ef: 0, np: 1671, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:443 -> 0.0 (ep: 11, ef: 0, np: 1671, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:525 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:528 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:774 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:777 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:778 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:780 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:781 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:782 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:784 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:788 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:789 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:791 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:383 -> 0.0 (ep: 31, ef: 0, np: 1651, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:389 -> 0.0 (ep: 31, ef: 0, np: 1651, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:391 -> 0.0 (ep: 26, ef: 0, np: 1656, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:393 -> 0.0 (ep: 23, ef: 0, np: 1659, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:395 -> 0.0 (ep: 20, ef: 0, np: 1662, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:396 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:397 -> 0.0 (ep: 14, ef: 0, np: 1668, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:398 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:484 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:487 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:488 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:712 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:715 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:718 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:722 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:726 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:727 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:729 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:126 -> 0.0 (ep: 3, ef: 0, np: 1679, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:256 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:257 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:259 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:260 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:266 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:267 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:269 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:270 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:271 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:275 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:283 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:285 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:287 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:288 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:289 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:290 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:299 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:300 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:321 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:322 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:323 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:324 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:325 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:326 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:331 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:336 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:339 -> 0.0 (ep: 10, ef: 0, np: 1672, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:716 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:719 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:720 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:390 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:424 -> 0.0 (ep: 13, ef: 0, np: 1669, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:427 -> 0.0 (ep: 13, ef: 0, np: 1669, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:428 -> 0.0 (ep: 13, ef: 0, np: 1669, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:588 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:591 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:594 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:598 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:602 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:603 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:605 -> 0.0 (ep: 7, ef: 0, np: 1675, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:454 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:457 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:458 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:351 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:354 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:355 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:370 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:399 -> 0.0 (ep: 11, ef: 0, np: 1671, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:401 -> 0.0 (ep: 8, ef: 0, np: 1674, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:403 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:407 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:394 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:650 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:653 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:656 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:660 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:664 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:665 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:667 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:385 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:404 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:539 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:542 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:543 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:805 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:808 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:811 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:815 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:819 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:820 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:822 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:172 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:402 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:392 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:619 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:622 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:625 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:629 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:633 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:634 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:636 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:809 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:812 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:813 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:592 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:595 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:596 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:654 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:657 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:658 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:623 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:626 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:627 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:505 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:508 -> 0.0 (ep: 6, ef: 0, np: 1676, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:196 -> 0.0 (ep: 8, ef: 0, np: 1674, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:273 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:276 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:277 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:279 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:298 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:400 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:743 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:746 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:749 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:753 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:757 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:758 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:760 -> 0.0 (ep: 5, ef: 0, np: 1677, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:747 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:750 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.builder.EqualsBuilder:751 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:277 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:278 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:279 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:281 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:282 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:283 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:284 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:285 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:287 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:288 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:289 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:290 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:291 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:292 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:294 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:297 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:574 -> 0.0 (ep: 8, ef: 0, np: 1674, nf: 2)
org.apache.commons.lang.WordUtils:575 -> 0.0 (ep: 8, ef: 0, np: 1674, nf: 2)
org.apache.commons.lang.WordUtils:577 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:578 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:579 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:582 -> 0.0 (ep: 4, ef: 0, np: 1678, nf: 2)
org.apache.commons.lang.WordUtils:378 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:407 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:408 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:409 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:411 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:412 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:413 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:414 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:415 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:417 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:418 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:419 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:420 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:421 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:422 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:424 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:427 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:165 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:166 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:168 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:169 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:171 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:172 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:174 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:175 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:176 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:178 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:179 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:180 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:181 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:183 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:185 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:187 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:188 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:189 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:193 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
org.apache.commons.lang.WordUtils:195 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:196 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:197 -> 0.0 (ep: 1, ef: 0, np: 1681, nf: 2)
org.apache.commons.lang.WordUtils:200 -> 0.0 (ep: 2, ef: 0, np: 1680, nf: 2)
