export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/chart/chart_15 /tmp/chart_15_Ranking;cd /tmp/chart_15_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Chart/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/chart_15_Ranking;cp -r /home/tdurieux/nopol/z3-x64-debian-7.7/bin/ lib/z3;time java -cp /home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path lib/z3/z3 --complianceLevel 4 --source source/ --classpath build/:build-tests/:lib/cobertura-lib/servlet-api-2.5-6.1.14.jar:lib/servlet.jar:/home/tdurieux/nopol/nopol-0.0.3-SNAPSHOT-jar-with-dependencies.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/chart_15_Ranking;

/************************/
Executed tests:   3579
Successful tests: 3577
Failed tests:     2

org.jfree.chart.plot.junit.PiePlot3DTests#testDrawWithNullDataset
junit.framework.AssertionFailedError
	at junit.framework.Assert.fail(Assert.java:55)
	at junit.framework.Assert.assertTrue(Assert.java:22)
	at junit.framework.Assert.assertTrue(Assert.java:31)
	at junit.framework.TestCase.assertTrue(TestCase.java:201)
	at org.jfree.chart.plot.junit.PiePlot3DTests.testDrawWithNullDataset(PiePlot3DTests.java:151)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)

org.jfree.chart.plot.junit.PiePlot3DTests#testDrawWithNullDataset
junit.framework.AssertionFailedError
	at junit.framework.Assert.fail(Assert.java:55)
	at junit.framework.Assert.assertTrue(Assert.java:22)
	at junit.framework.Assert.assertTrue(Assert.java:31)
	at junit.framework.TestCase.assertTrue(TestCase.java:201)
	at org.jfree.chart.plot.junit.PiePlot3DTests.testDrawWithNullDataset(PiePlot3DTests.java:151)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.jfree.chart.plot.PiePlot:2613 -> 1.0 (ep: 0, ef: 2, np: 3577, nf: 0)
org.jfree.chart.title.LegendTitle:399 -> 0.1270001270001905 (ep: 122, ef: 2, np: 3455, nf: 0)
org.jfree.chart.JFreeChart:1204 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1205 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1207 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1210 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1254 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1257 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1258 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1313 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1314 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1315 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1317 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1318 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:1320 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:162 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:163 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:164 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:165 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:166 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:167 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:168 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:169 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:170 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:171 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:210 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:211 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:230 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:231 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:232 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:233 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:234 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:235 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:236 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:237 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:238 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:239 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:245 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:248 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:249 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:251 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:266 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:267 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:268 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:270 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:285 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:289 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:306 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:307 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextBlock:308 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.FlowArrangement:416 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextUtilities:518 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextUtilities:521 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextUtilities:522 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextUtilities:524 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextUtilities:655 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextUtilities:659 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:206 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:207 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:208 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:211 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:221 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:222 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:223 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:224 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:237 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:238 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:239 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:240 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:242 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextFragment:249 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:156 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:157 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:158 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:159 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:160 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:161 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:162 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:164 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:165 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:167 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:177 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:178 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:179 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:180 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:181 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:182 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:183 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:184 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:185 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:186 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:227 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:228 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:229 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:230 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:231 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:233 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.text.TextLine:234 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:131 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:207 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:208 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:209 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:210 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:211 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:215 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:216 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:217 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:218 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:219 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:220 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:221 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:236 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:237 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.BlockContainer:241 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.AbstractBlock:239 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:388 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:389 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:390 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:391 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:396 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:397 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:398 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:406 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:469 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:470 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:471 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:507 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:508 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:509 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:510 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:511 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:513 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:514 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:515 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:516 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:517 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:518 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:520 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.title.LegendTitle:521 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.LineBorder:123 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.LineBorder:142 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.LineBorder:143 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.block.LineBorder:145 -> 0.1259881576697424 (ep: 124, ef: 2, np: 3453, nf: 0)
org.jfree.chart.JFreeChart:457 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1136 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1140 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1146 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1147 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1149 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1152 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1153 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1154 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1157 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1171 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1186 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1187 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1188 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1190 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1191 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1194 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1202 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1203 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1212 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1215 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1216 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1219 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1240 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1241 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1242 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1245 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1246 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1251 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1261 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1282 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1285 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1288 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1289 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1290 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1291 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1294 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1295 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1298 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1301 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1302 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1303 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1304 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1341 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1342 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1346 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1539 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1540 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.JFreeChart:1546 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:166 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:167 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:168 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:169 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:170 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:171 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:172 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:173 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:174 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:175 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:176 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:180 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:184 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:188 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.block.BlockBorder:192 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.util.RectangleInsets:501 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.util.RectangleInsets:523 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.util.RectangleInsets:545 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.util.RectangleInsets:546 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.util.RectangleInsets:547 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
org.jfree.chart.util.RectangleInsets:548 -> 0.125 (ep: 126, ef: 2, np: 3451, nf: 0)
